,slice_0,slice_1,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105,slice_106,slice_107,slice_108,slice_109,slice_110,slice_111,slice_112,slice_113,slice_114,slice_115,slice_116,slice_117,slice_118,slice_119,slice_120,slice_121,slice_122,slice_123,slice_124,slice_125,slice_126,slice_127,slice_128,slice_129,slice_130,slice_131,slice_132,slice_133,slice_134,slice_135,slice_136,slice_137,slice_138,slice_139,slice_140,slice_141,slice_142,slice_143,slice_144,slice_145,slice_146,slice_147,slice_148,slice_149,slice_150,slice_151,slice_152,slice_153,slice_154,slice_155,slice_156,slice_157,slice_158,slice_159,slice_160,slice_161,slice_162,slice_163,slice_164,slice_165,slice_166,slice_167,slice_168,slice_169,slice_170,slice_171,slice_172,slice_173,slice_174,slice_175,slice_176,slice_177,slice_178,slice_179,slice_180,slice_181,slice_182,slice_183,slice_184,slice_185,slice_186,slice_187,slice_188,slice_189,slice_190,slice_191,slice_192,slice_193,slice_194,slice_195,slice_196,slice_197,slice_198,slice_199,slice_200,slice_201,slice_202,slice_203,slice_204,slice_205,slice_206,slice_207,slice_208,slice_209,slice_210,slice_211,slice_212,slice_213,slice_214,slice_215,slice_216,slice_217
OAS1_0071_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8770858901187796,0.9005408840054284,0.9250669033190242,0.8994693517582713,0.9047618445910799,0.8951748358487706,0.9116261187943434,0.866282598121083,0.866770258249146,0.8698340218091463,0.8531162214420397,0.8572045049052125,0.9026748762937024,0.944966176357328,0.9613620415782808,0.9817096925183304,1.01181559104338,1.007340987207873,1.0197025672363083,1.0242089782929495,1.0292605630243727,1.038259687945818,1.0595214699319495,1.066128737444264,1.0652164606526198,1.0552632931665753,1.0313047564528537,1.0028650578509695,0.9848196780919254,0.9843112014915378,0.9887627622921152,0.9843838105447544,0.9748579580500779,0.9634837281145292,0.9631736811992504,0.9490841978555811,0.9585428694208283,0.9635058498906967,0.9435084411374614,0.9155840099060736,0.8699520748194265,0.851867053896889,0.8479424147737112,0.8604687442551805,0.8918806888368278,0.9288818232015321,0.9557852411103187,0.964847523671043,0.9631327666404532,0.9526577281078937,0.9345683192122668,0.9019049842243985,0.8792506773684886,0.8580673772118595,0.8437068769824547,0.8436423428267004,0.8662522397038281,0.8939748990601089,0.9180759154689472,0.9346310931938806,0.9609206587122863,0.9808222205337286,0.9903563683124871,0.9606875420024183,0.9250695208749782,0.8868341306651367,0.8618459973608595,0.843427706876845,0.8228606442494375,0.8172237783652644,0.8385419622216028,0.8685018663110037,0.8859196995565378,0.8954587676227657,0.9108308308371509,0.9210693092656286,0.903891143278868,0.8681399236088748,0.8453864084861077,0.860205320824066,0.8834507044081655,0.9087103977666732,0.9235613699323981,0.9101543173430395,0.8991301157176186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0072_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7702804508242596,0.787255499087863,0.7826458157269921,0.7814388813069894,0.815128621782649,0.8361231273225941,0.8344058618451505,0.8323943036629943,0.8065875178534725,0.8019704912360233,0.8107314301358247,0.8116131293418668,0.8298571603218369,0.8486444264306963,0.8505310149576696,0.8531644243210212,0.8662242722975148,0.8671365801081419,0.8674600854889065,0.8559811459901114,0.8612867202386688,0.8566932833888521,0.8632090863497957,0.8850705737524495,0.9097539381877157,0.9296042038788107,0.9439868664849052,0.9519483432159511,0.9589627649228449,0.9611518973334926,0.946572503737094,0.9225690422827147,0.9122185222683548,0.9061085088949714,0.9225864759532119,0.9218866685452968,0.9022935505845011,0.8998189776648334,0.8762393011900582,0.8888919563308775,0.9460659846596611,0.9834859010281068,0.9902476465747163,0.9693077846045614,0.9260521776255932,0.8805608840100527,0.8490349357681636,0.822620402784066,0.8218839100435374,0.834275280013095,0.8432638237010186,0.8474236828775065,0.8610586543927775,0.8663868757117373,0.8900764778636485,0.9231469365715328,0.9673724820060594,0.9975844651127809,1.0063672235097827,1.007306923021909,1.0243942203068788,1.000755043751947,0.9666531631089179,0.9237784959246673,0.8972449493008088,0.841390582302774,0.8212340819386184,0.8333544337036257,0.848603694420261,0.8552269475543263,0.8719434281469595,0.8817870726754422,0.8756443551734604,0.8433691391490501,0.8224182275827056,0.8047486411860403,0.7996268302878208,0.8138025028807179,0.8184551932267181,0.843842842888325,0.8495881100213394,0.8463891522444399,0.8227529078053526,0.8336352019054797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0073_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8972039597423972,0.8749406329330869,0.8977012343427999,0.8533712794520057,0.8350006448631381,0.8292364464888407,0.8309390220067857,0.8054934281027559,0.8186404453946231,0.8380931349185722,0.8544394099903562,0.8706822947921009,0.894721203070166,0.9223069917399056,0.94551238646805,0.9797923083183682,0.9823782020145696,0.9503456656733623,0.8905401946367872,0.849178424671418,0.7749325056483989,0.7461760369822364,0.7648317319949256,0.7963261474976726,0.8325779985741978,0.8446043086962997,0.855282445409579,0.8508285343399903,0.8440616534551897,0.8164341556356897,0.7823099034893986,0.7483390416168811,0.7131881230455921,0.6862749639510194,0.6937820180238558,0.7010393291461849,0.7141685193067593,0.7214045945966231,0.7296393018930595,0.7278567747275739,0.6985758535337473,0.6389497024381114,0.5965929786205486,0.5453734867399369,0.546480283381726,0.5871535116632204,0.6541733950176621,0.7212635493437244,0.7557001244684243,0.7565510668071356,0.7364563176819137,0.7155851210854286,0.7032960033586749,0.7041371893808921,0.7186804417345588,0.7282644909148135,0.7300287157675495,0.7302098079158296,0.7340696833362061,0.7235130523646232,0.7274565920989987,0.7282397012429099,0.7389171892653934,0.7500408403730554,0.7691887235779735,0.7952894953556808,0.8036316065131422,0.8061249638578817,0.8084959909501742,0.7764217844183761,0.7567506112574506,0.7214569598442386,0.7037609509108609,0.6781432396082083,0.6605542007644956,0.6471107806937776,0.6680136647310705,0.6848894886081554,0.6983836757785636,0.6899758788436885,0.6783665436696886,0.6482232581803228,0.6331789850003666,0.6296688358253768,0.6333361440149655,0.6258725185772702,0.6350802482800143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0074_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8683149266721076,0.8899690662188402,0.9023340550144574,0.9079923787706105,0.9019068600799978,0.8626657075413603,0.8569658261535854,0.8489932713608536,0.8286591523176075,0.8114225565360572,0.8112373071064004,0.8138012849925177,0.8282071856780203,0.8452996855659539,0.8710349492994366,0.8768137763599306,0.9026647338833275,0.8908090952720418,0.914060390489254,0.9268054388686758,0.9456471682165143,0.9489903163032162,0.9363957818711086,0.9056253576881599,0.8690067198632435,0.8484238631083298,0.862237470664898,0.8806729488850891,0.9180128590586888,0.9382068973162738,0.9274400485885295,0.910239777541397,0.8944683063719765,0.8924962740115752,0.904314094972732,0.914014944940451,0.903656695220383,0.8936837187173473,0.8705025466398739,0.8595512547298682,0.8301413145421745,0.8357259473809058,0.863851766809661,0.8732610437613559,0.8971890380806983,0.9049584225215104,0.9007729164538185,0.8894779243898897,0.8613987753266205,0.840779299024719,0.851086011703151,0.8648264198301595,0.895933569218281,0.9362675927537107,0.9711309999853833,1.0021339498615938,1.023750960233751,1.0257249505827537,1.0234152455966556,1.0121658722100377,1.003374578546844,1.0037836133574722,0.986083653406973,0.9692970279563684,0.9656885607542615,0.9628739075777311,0.9524725656061331,0.9586149063413675,0.9278750962497918,0.923359779765147,0.9264216923827144,0.9288283363198134,0.9193078995865682,0.9162297937534984,0.9090729296336537,0.9032500952072325,0.8857211829128341,0.8703524510518056,0.8614081337211018,0.8716869671764741,0.8861509030158254,0.9225369582034713,0.9353308895918551,0.9285378464369632,0.8940034820549749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0075_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9197090052059894,0.9380938545387817,0.9069792411695586,0.8698306100144803,0.8558730252338664,0.8550160972726443,0.851307350724969,0.8237401613909318,0.8312613252096723,0.8264633424124042,0.8305512549331356,0.8633128293021992,0.8863591029587535,0.9032240866352385,0.9162658911032644,0.895536997018494,0.8873539387957833,0.8968628071760445,0.9240827240953019,0.9517556574974768,0.976052619046957,0.9826636239412175,0.9790706410302871,0.9632553326689537,0.9486946794939269,0.9386478703990666,0.9403772041804122,0.9553932569007019,0.9696220638168802,0.9861945414562785,0.9880256570176712,0.9850119415751625,0.9677344266107626,0.9525595041738273,0.9289980750177456,0.8950032615308849,0.831772515902851,0.7685419764367882,0.7228250797243808,0.685267117207404,0.6550788299383331,0.6429361323252065,0.6748734449217,0.7227771474558213,0.7697203630208219,0.8045516943725698,0.8187234710935595,0.8149123642875387,0.8135539327852997,0.7985446248845803,0.795695876734466,0.7963676744277342,0.8150301638270261,0.8248472062654653,0.8338950167588522,0.8339952191487002,0.8144658340852182,0.7913086189915812,0.7557319416449597,0.6921850582584598,0.6633730166635795,0.6625901743551605,0.6575668345331932,0.6751534194759292,0.6817115428912506,0.7144082234070593,0.7412830466625464,0.7759234223938929,0.7839895870219767,0.7853411810559944,0.7755830701390479,0.7640510250618863,0.7544432633841008,0.7510484468157519,0.7196494818602978,0.6838656142689816,0.6680533387371256,0.6562322124700201,0.659192366229952,0.6748195558934696,0.7082492270742612,0.7188668915162348,0.7390954914396567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0076_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.839610417453827,0.8317161668123109,0.866147485857394,0.8843501728275472,0.8896037995890709,0.8949389614394406,0.9082340282177865,0.9113338197232272,0.8857645275238583,0.8954798075761681,0.8933420389258311,0.8833996670416364,0.8728994794801647,0.8750680275969257,0.8712213396024908,0.8719065479294651,0.9076036455387858,0.9202448469509145,0.94516853606602,0.9659591749609513,0.9673293255182107,0.9751653126611689,0.9793252842651138,0.9680723993662984,0.9729715462882698,0.9770134011429535,0.9744598343895563,0.9563524816537684,0.9398164686015001,0.914181511739104,0.9007127533760634,0.8907013059373452,0.8938300877823387,0.9117170872286111,0.9204438451387171,0.91046485349794,0.8978951907993374,0.9107476097701771,0.9025873112153968,0.8867242071383997,0.8687580722486581,0.8526270184106728,0.8345898093644204,0.823287895134777,0.811301259037368,0.8223643791822741,0.8212914157157394,0.834172343894092,0.8566497438988596,0.8666682562640255,0.8747473118608311,0.8995550719663209,0.9124099977972765,0.9180364587754218,0.9264344361527242,0.9170902004030752,0.9095715752762624,0.890892384079475,0.8894932932942248,0.8979522063460708,0.9087102938527115,0.9243954608064212,0.9521172572441152,0.9730209463496104,0.9927849242699774,0.9863243841464584,0.9747595810880741,0.9675975800885797,0.9269536461947347,0.9149456875658204,0.9214940624205098,0.9273965524584465,0.9147314639212843,0.9165468874073308,0.9083293331178156,0.9095824076944872,0.9110881526356908,0.9281667791166925,0.9431542021906816,0.9406610648856174,0.9225759611026957,0.9226487235681999,0.9101631008738664,0.8882885058044265,0.8561251860553947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0077_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8271709240815945,0.8260144481102356,0.8075205093964806,0.8117603554566069,0.8199574675564006,0.8201464954253832,0.8389318289164253,0.8528078535603765,0.8366878401255072,0.8341997456077517,0.8344798802307868,0.7908557916180575,0.768642309047562,0.779590050042795,0.7890385900462524,0.8059160434455765,0.8570973560798991,0.8846513638281259,0.9104264732237013,0.9412702955351535,0.9557725099831164,0.9409819307931976,0.9090391025886775,0.8948259017868551,0.8985178699481781,0.922496887239803,0.9324775339644831,0.9258837740696161,0.9239039042172691,0.9224306869856599,0.9186008248089541,0.9073746931232146,0.8994634922681654,0.920786467216689,0.9376962709744736,0.9455681077330461,0.9278718367472631,0.9014494459672645,0.8518774329072791,0.8173680684006349,0.8155212102054754,0.8368750455067467,0.846085850170929,0.860432182600558,0.8647762517204547,0.8699880600104475,0.8618374537668676,0.8613597375770707,0.8588123624766922,0.8515351592969003,0.8505367446820034,0.8396202107504149,0.8260269276541857,0.8202208558348717,0.8276390577333415,0.8519555728152666,0.8839661236825138,0.9039808546151811,0.9128404637024469,0.9210350720304051,0.9290215894041556,0.9459174930853346,0.9581167316109804,0.9547165017808471,0.9510922075043164,0.9331826781792569,0.9066849747309732,0.8903010437522355,0.8670612684138824,0.8550031276633914,0.8746624400491575,0.8897694356990785,0.8887420791044199,0.892187090673881,0.8945177978116826,0.8967705339825736,0.891916704402416,0.873322967442531,0.8629588574076282,0.8396289099813106,0.8226786072212912,0.8257120942652926,0.8416197646347794,0.8546693783973411,0.8856599859367317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0078_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8207831035136927,0.7884594944447139,0.7966065783876604,0.7950469019545606,0.799574551199847,0.8240631671354914,0.8300449939456763,0.8477842100421302,0.8064089385907426,0.818353446201598,0.807976586924549,0.8066481312171154,0.8017741769512523,0.8118178540865032,0.8045791551660144,0.8074333915272218,0.803696897461908,0.8180135301161909,0.8464909621742042,0.8578125254578173,0.8840563120659902,0.8889796111836015,0.8710041644190183,0.8468304276252502,0.8315437119774381,0.8399211774719667,0.8562512163518269,0.8890259272909146,0.9095917574414547,0.9098464081577143,0.8906164717303976,0.8641163926887185,0.8460869591582604,0.847502773348709,0.8643836952620017,0.8829082957970098,0.8557148116263522,0.8200603103963824,0.7834808682109853,0.7582575536334063,0.7449094737034769,0.7620314810010309,0.7890615706257397,0.8180001456840252,0.840815085563244,0.8593395139835639,0.8594913087323974,0.8476651153798153,0.8183616672389702,0.7863640396500375,0.7575138665261665,0.7406076821562679,0.7293044107406099,0.717524606022754,0.7241302511400068,0.742398753262991,0.761178184630655,0.786899176724851,0.8132853524236271,0.8310178799166217,0.8477862533944464,0.844952839574109,0.8451953702211249,0.8526476403815485,0.8617951814627256,0.8606639657839744,0.8533771243915556,0.8599848659958408,0.8577272845091407,0.8182911847974532,0.7939653351567587,0.7909833865062709,0.8146168456537695,0.8499531600544314,0.8719232030440552,0.8856790674178385,0.8789642541883,0.8650535255723364,0.8527353421375611,0.8610517599254917,0.8776281188418965,0.8840823692473796,0.8853088296621406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0079_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9566648611479567,0.9696829773718159,0.9708047745842412,0.9493261223179077,0.9323641870472515,0.897529051403086,0.8728201750520972,0.8559442482915346,0.8692130845474196,0.8531593999129158,0.8366890821857794,0.8568045255492329,0.8571675790072751,0.8662252564775134,0.9029672910488202,0.9302295635083334,0.9454594988433016,0.9606479427355499,0.9830314202213987,1.010059534031071,0.9948241721748181,0.962054051446484,0.9396407597654458,0.9263049103811645,0.931772203361332,0.9307419893863653,0.9352210825620257,0.9430464565237154,0.9495712390087756,0.952807210504607,0.9622162009831372,0.972207541254476,0.9710632311033528,0.9656820459278976,0.9554076009386998,0.9230892771017529,0.8821969344890623,0.8581832345293842,0.8371849345281959,0.8228926362942474,0.8014315693047105,0.7928929329623471,0.8006495464262335,0.8195600281590857,0.8495507658213184,0.8663264551907451,0.8547500547837715,0.8369001376915539,0.8339416727157729,0.8314600259735401,0.8360010374481651,0.845842529285727,0.8432831914905228,0.8529512610259062,0.8745176556592947,0.8964867051897732,0.9284886449239216,0.9487603278428062,0.9575751975592505,0.9476858744657918,0.9426996433769831,0.9172297498282033,0.8988046885014923,0.8965244408698543,0.8970025582755319,0.8877790459513644,0.9044366015401785,0.9264810411470854,0.9514125424385833,0.9390864910555801,0.9200530024396136,0.8981149530553137,0.8606014421282304,0.8122072926716585,0.785941021155177,0.7831364429158265,0.8090663444897285,0.8351419254731205,0.8727947509019836,0.9095411592625448,0.9105067408936609,0.883006532283928,0.864581575741193,0.824539988819162,0.8010902599799627,0.7877319434785116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0080_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8017872237253683,0.8125030252052878,0.8504884697008156,0.8598806985731273,0.8457419373199875,0.8201780914259121,0.8183499754557174,0.8555309841027969,0.8506765725590946,0.8709983327337332,0.860043344923521,0.8380009791304985,0.8322409908777895,0.8351075963639972,0.8366702913877248,0.8258067487499419,0.8382113467089699,0.8475241791708007,0.8465284251630285,0.8468085480486655,0.8510706053808927,0.8639386927623421,0.8933779010995782,0.9367228647549048,0.973121471545002,0.9742484499457976,0.9550797183466684,0.9120132801924956,0.8593685001053982,0.8344240514625731,0.8503059349632144,0.8938173711295917,0.936946089955921,0.9744281707307461,0.9655692414624752,0.9360861620300381,0.9013291767561209,0.8741161999908064,0.8598292141206849,0.8665093168516033,0.8974670260363413,0.9239563614760109,0.916330133405695,0.8938425081652346,0.8719022444885914,0.8691510855895273,0.8847892338435001,0.8937782551259885,0.8816705366675307,0.8469870426649979,0.8288924523553423,0.815493074843632,0.8182298046904063,0.826039120283303,0.8399626619070392,0.8575281031142818,0.8730863141915345,0.8726376824038107,0.8955818455341876,0.9066274981395104,0.9009990871955746,0.9141208600919551,0.9374818948623884,0.9629426440658099,0.9769841005091355,0.971167663809199,0.9715991485426682,0.9500924032901649,0.9541155867642497,0.9516794436247861,0.9418218552872857,0.929055366361044,0.9261115810652659,0.9248065983537771,0.9122793250090416,0.9097726661976088,0.8894029233775903,0.8791324337730807,0.8727849769978059,0.8734451837224874,0.8786431829543193,0.872634561604961,0.8427271987127559,0.8416847186410735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0080_MR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7898548339307183,0.811003203613976,0.8516296602257134,0.8613893931355636,0.8353972588853265,0.8186222712883865,0.8198956101243143,0.8527070574320761,0.8451866054541712,0.8739632925610659,0.8602266039116803,0.8479665520781032,0.839604116732312,0.8459164301718982,0.8445114687173476,0.8347710606445312,0.8454578970948905,0.8585121244622307,0.8617982048295949,0.8631430654431589,0.8591898094994377,0.8779175142643937,0.910255013264621,0.951890307899405,0.9839626598904491,0.9843869308831678,0.9599771449421861,0.9106478496364658,0.8563951583982972,0.841409346477258,0.8541769778676135,0.903588800460973,0.9507100800516316,0.9863897742149244,0.9729987899813166,0.9421613249225259,0.9056696085829006,0.8811010361434204,0.8626242315166559,0.8777200956008846,0.9084340986014847,0.9261270924883945,0.921218795025567,0.9001475160496082,0.8846762984478873,0.8802479610940123,0.8950562344100192,0.9054142307622234,0.8915558018509371,0.8566156553629576,0.8363036316277794,0.817023852883254,0.8213725617944375,0.835912692706798,0.8511886448869335,0.8710097141473058,0.8820585504981779,0.8814199992213233,0.8980006372702656,0.8967670088031204,0.8988356123770509,0.9115769464991015,0.9388732858125809,0.9646309235005887,0.9730440028813678,0.9651597493044471,0.9693806211426912,0.952730958201507,0.9649874005244787,0.9526232444920869,0.9421797082970123,0.9226245287395269,0.915658898014317,0.9121989486813733,0.8990324272373951,0.8960975596479296,0.8781951861693883,0.8745758733108292,0.8719943851945197,0.8802235653535464,0.8791668429707997,0.8676334675901722,0.8386762035732002,0.831240467059145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0081_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9006212020252257,0.9363589633211726,0.9336410295431856,0.927389484985663,0.9373429191019167,0.9219482977246092,0.9094948409492641,0.8884888877805653,0.8716828896718725,0.8558940657944298,0.8480475041231172,0.8479436115745068,0.8768454946214311,0.8974942723803606,0.9127368557895489,0.911167053571323,0.8907073018487982,0.8730622730437982,0.875083797905982,0.9218375766970281,0.9392886874052399,0.9397163839431986,0.9273914783986991,0.9070369698676551,0.8887923644619485,0.8837466806738862,0.8972202777783232,0.9152273648646554,0.9463925377691585,0.9794751325703792,0.9928145804604885,0.989952126529489,0.9732867679615844,0.9645101731946929,0.9442205437142189,0.9252032817050401,0.9017781439720193,0.9241515672440769,0.9334136887629464,0.9296287697994294,0.9071260058286973,0.8707448075895046,0.88419372457636,0.9241481363779429,0.9694873116782995,0.9959210176643339,0.9886085409107851,0.9667163684092667,0.9283653231960787,0.888018957478378,0.8692068075378776,0.8617246496131937,0.8550748289507878,0.860592427042507,0.8641799478680521,0.8947039992052859,0.9257326653323311,0.9684293865180986,1.0053255368159193,1.0209640938629938,1.0086830876111317,0.9943540001223553,0.982749903703665,0.9668547123146025,0.9607045138851831,0.9496724259942567,0.9161906601640057,0.9092223674058251,0.9167165039160695,0.9038222471810162,0.9126167691907182,0.9403342370081668,0.9439237386157985,0.935444440398499,0.9240264727125614,0.9200314756140323,0.9155783765793958,0.9256464771832804,0.9169290479426335,0.9166759841055855,0.9171175954948433,0.9187792046391494,0.935459805616776,0.9466699440964544,0.952983171484616,0.9562652784823658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0082_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9422758280631616,0.9556856403844598,0.9495529282071847,0.9051771127513495,0.8816083197339317,0.8728387868648012,0.8940407901076097,0.8800789687594655,0.8497636991895237,0.8467247177052328,0.868082819392003,0.8894762031414205,0.9116661109572967,0.9398575464448192,0.9507412143106262,0.9512200524708607,0.9317163999736625,0.9376646378008697,0.9386003068086958,0.9446273458931943,0.9347518130322714,0.9229072354025416,0.9114451190810884,0.8984256632148652,0.8934279025406521,0.91336876326494,0.9364689325253851,0.9474312426768668,0.951548326879205,0.9570916382233717,0.9502412695363044,0.9316628655659217,0.8892799964424261,0.8536449410201935,0.8127652502018696,0.8009246931827756,0.8000679010222904,0.7894752609169167,0.7659442178553637,0.7410045799297007,0.7276398668420271,0.750584733065285,0.7707040386190155,0.7831136467715529,0.7929781747965919,0.7954392286111039,0.8079538022425033,0.8266937285833392,0.8395213027690385,0.8300011320882192,0.8087226057898652,0.7811905188978275,0.7532243367103448,0.7497185233553157,0.7461620564665834,0.7566108475272221,0.7613988937670956,0.7754646663661726,0.7890764201865531,0.788949434095769,0.7619973510007602,0.7782276314352397,0.784132700069927,0.802682479063294,0.8147482415854452,0.8213696105797275,0.8013638076266065,0.785979878749099,0.7746328028805495,0.7369784618589128,0.7164285522909293,0.7076124394814272,0.6943143279778974,0.6929629504144895,0.689721736185176,0.7031749992616183,0.7000036289498508,0.6900686323408826,0.7005932481318757,0.7018816268233189,0.7056776772204069,0.7086455376983485,0.7086099060081658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0083_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7888557159336554,0.7708535808494634,0.8011665696104805,0.8031942806026977,0.7871130985542947,0.7768985250281198,0.7740113943819702,0.794158058311799,0.7706889655454433,0.776712676217996,0.7698334855677081,0.775134959789118,0.7752033783975972,0.7887791892043506,0.8115641531982719,0.7972257455589161,0.7980489283339032,0.7981804793579816,0.8030657758448554,0.7865569736476886,0.7670589262953091,0.7626801728865068,0.7616608660324183,0.7638587497013186,0.779511336517632,0.8102831988549211,0.8129557386792529,0.8258102187356994,0.8377475252535461,0.858084754095949,0.8596255452152074,0.8458614513251719,0.8433708704540797,0.8371487830699266,0.8243052976124092,0.8169784983998233,0.8121632465085645,0.7952495835627728,0.7635259721943234,0.714166658938706,0.6865385301314191,0.6852023083558503,0.7060442928749462,0.7269697961741108,0.7551406819656784,0.781316243003551,0.8136827713525012,0.8287272344582355,0.8145032057977601,0.7974121278477969,0.7807265997067735,0.7556009852778559,0.752883073001681,0.7531650864812625,0.761450281718921,0.7754695440459767,0.7778746398280554,0.787189666348693,0.8104817372002103,0.8170180707634853,0.8325008507446346,0.8295146750394393,0.7967201211920829,0.7765282474906512,0.7678602277973993,0.7497860629420671,0.733709718645189,0.7466136449738418,0.761061723624314,0.7474684720033503,0.7469555841098283,0.7506965163587429,0.7576402395965578,0.754672831523325,0.7627565878098393,0.768994522461642,0.7545249763658518,0.717075936735878,0.6932392049675552,0.6680305007363407,0.6732934212793986,0.696518963218448,0.739360594719463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
