,slice_0,slice_1,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105,slice_106,slice_107,slice_108,slice_109,slice_110,slice_111,slice_112,slice_113,slice_114,slice_115,slice_116,slice_117,slice_118,slice_119,slice_120,slice_121,slice_122,slice_123,slice_124,slice_125,slice_126,slice_127,slice_128,slice_129,slice_130,slice_131,slice_132,slice_133,slice_134,slice_135,slice_136,slice_137,slice_138,slice_139,slice_140,slice_141,slice_142,slice_143,slice_144,slice_145,slice_146,slice_147,slice_148,slice_149,slice_150,slice_151,slice_152,slice_153,slice_154,slice_155,slice_156,slice_157,slice_158,slice_159,slice_160,slice_161,slice_162,slice_163,slice_164,slice_165,slice_166,slice_167,slice_168,slice_169,slice_170,slice_171,slice_172,slice_173,slice_174,slice_175,slice_176,slice_177,slice_178,slice_179,slice_180,slice_181
OAS1_0055_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8955031553426768,0.9587315186460045,0.980063925148001,0.9702884073057705,0.9640044117325018,0.9911566747331902,0.9833894806356613,0.985114465858335,0.9901949000934789,1.0329169661734752,1.0382425385064744,1.0583854256637983,1.0845443530576833,1.0857658110619388,1.0788822667265079,1.065158142552205,1.0413635407263118,1.0160495531135052,1.0083726349508793,1.023305608498467,1.0373944854846788,1.0683970682954165,1.1075847724481678,1.1087376335687182,1.0934560529635733,1.0868470226539635,1.063364276791357,1.0326827228116682,0.9811468562604463,0.9268712117622269,0.869270355921223,0.8229433853991202,0.7962669053570489,0.7738015576945589,0.7648718163543637,0.772876133223195,0.7950284232028546,0.8103404992011384,0.8165229160230314,0.8311047640866044,0.8120764325957522,0.81690674697764,0.8219516310179321,0.8533795717671429,0.8971468368414961,0.9732197761358721,1.0248008822397403,1.0438687720997017,1.032809833392537,0.9962337392216307,0.9017446833045575,0.8297673602543735,0.8106845694052147,0.8172265883436367,0.8406203756416074,0.8748947668775843,0.8701883300353538,0.8477922854851996,0.8164071617083246,0.7908475903380446,0.7973538113538741,0.8190258215805808,0.8574381999497575,0.9013546556445654,0.9073492420472078,0.9502429376876155,1.0028258541221249,1.0411535421292026,1.0793359215117448,1.0834103819787373,1.0823877514632,1.0745742677193764,1.0847480580552924,1.0885445563732647,1.0863838640501975,1.0641279160655388,1.0530483876967323,1.013919098264153,1.017999097873482,1.0254570889966477,1.0036452152450699,1.018727146662232,1.0322552725735779,1.0458400794104163,1.0892089091560027,1.110782938092793,1.082853564972724,1.0585389714897175,1.0485254990150699,1.021330551745899,0.9989368981160321,0.9752162153194835,0.9871566185270142,1.0234864496272025,1.0166221374420494,0.9825906206813113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0056_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8257380740313391,0.8437400480551448,0.8539763046467699,0.8934660882337172,0.8897582474153257,0.9205248295324302,0.9311676279266865,0.9550814290399233,0.9411976641664588,0.9462219040162348,0.9627823662873307,0.9679976295941656,0.984824475090871,0.9950031813365601,1.0132884811750364,1.043582447780424,1.0729812795273068,1.096439085851479,1.109483695165114,1.1268216500726274,1.137398149973893,1.1488797053097024,1.1444281569148105,1.1248077599166357,1.0876237904878783,1.0175769535405588,0.9553319372974743,0.8875948120746908,0.8156635515213705,0.7289170873788114,0.6664582416560004,0.6082781729150843,0.5806060933672491,0.557499935055518,0.5602219264059644,0.5613118042683709,0.5898022498148674,0.6274647669723202,0.681723000521301,0.7297735801456013,0.7735703138742651,0.8284328615687435,0.8778534081797509,0.9297641029916228,0.9763285486669331,0.9964464549778519,0.9606556760353494,0.9525478177955137,1.0026229883741304,1.0165742240380289,0.9838379050679752,0.9320025881347335,0.8670536509043565,0.8208837352433865,0.7676354689060186,0.7234524543248982,0.6798587759746934,0.6527396203274668,0.6300471966415399,0.6076787633570753,0.5996289080154792,0.6062253557170209,0.6256044620189882,0.6539592710426543,0.6962496538769715,0.7670085847734196,0.8366232220129954,0.8902652324465068,0.950986975599902,1.011106875167857,1.0657270121848024,1.1145019458492993,1.1337831513685,1.1414981703959004,1.1470963670557832,1.1311987176170784,1.1012521962560613,1.0661949479703823,1.0500775291667692,1.0038643064376247,0.9611921823969876,0.9431343736896337,0.9322530491801867,0.9643533162286222,1.0072112258918806,0.9951954177737903,0.9801469915571567,0.970437596193409,0.9529944543453125,0.9257888708742901,0.8947078071697424,0.889375305585446,0.8875442553252623,0.8885409301040668,0.8558352730519496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0057_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9941834222473482,1.0234802855054719,1.024098177416039,1.0157823229640897,0.9957678474553616,1.0019286457719012,0.9890505270231875,0.9631057937345572,0.9747764581704188,0.9813060931668857,1.012002788783152,1.0300152553805417,1.0515487344033452,1.093608323142294,1.119362013486834,1.1412274795876136,1.1544880736210898,1.143720092717729,1.128089905796073,1.1173698260859777,1.1197846121134216,1.108729479634042,1.1081809518454455,1.0977594493432647,1.0903594774583192,1.0777847954016502,1.0620102595584566,1.0326266388823857,0.9880717603027989,0.9254401593455404,0.8720831797752349,0.8327122027653769,0.8002957041569569,0.7730408823538569,0.757377774718514,0.7491198320257315,0.7624066751503753,0.7781868101119015,0.7930603223508178,0.8013205260633757,0.7830189281188569,0.7674288825786314,0.7837773777097498,0.8109967252187934,0.8549404754424924,0.909541432867314,0.9435382810534777,0.9690312732327396,0.9897087354419974,0.9559597620386104,0.8823770530786755,0.8225107652753056,0.8098212046899975,0.8069467906253416,0.8009600242431975,0.8064278647354262,0.8071132515402777,0.814563575076095,0.8216498444210864,0.8344666400759883,0.8556865543692028,0.8579312862334638,0.8627481531897861,0.8723982889016154,0.8888412343141332,0.9257648273599379,0.9636386638109238,1.0029022079376466,1.0356658989265273,1.0488575347872668,1.0640719729334398,1.0894346133833328,1.103117688236564,1.11622238757181,1.1295108163262892,1.1378454355369,1.1432682918755828,1.1466368746899962,1.1583476600805298,1.1504890005790167,1.11454753564061,1.0733376436375202,1.0397312036557056,1.0137797027728137,1.0227297893940765,1.0378456184394729,1.045134960426943,1.0506952387279966,1.0606987885401518,1.0453118730354003,1.0115312993037595,0.9840847087649867,0.988040987278461,0.9965644600916841,0.9694187210554498,0.9644432702207967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0058_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8994198628240735,0.9315353976516121,0.9294806118208215,0.9182346584882691,0.9093811818208406,0.9316952049423699,0.9142350090042097,0.8937213596043361,0.9114073892425743,0.9554892619282617,0.9756765021308457,0.9968412180758301,1.0373314029920166,1.0839004001622472,1.0932310692091873,1.0894894853260926,1.0626404187680418,1.058004946135198,1.0668237992952652,1.0799702285287627,1.1072235477214947,1.1260305903733359,1.1460247588361956,1.139414262687427,1.1104158656313046,1.0951963027499563,1.0829261028847144,1.0739184349202906,1.0242260412342774,0.9625438217909211,0.8944847542765182,0.8471292140671783,0.8194983595142821,0.8112960891082311,0.8053623167746334,0.8042751389958834,0.8112779689970351,0.8139556982873457,0.8336687803035981,0.8373626580528886,0.8417258462789141,0.8465726762786616,0.8427335575644664,0.8527330348937279,0.8867069232846082,0.9398067688742104,0.9855096888411146,0.9803903350960769,0.9674063632209369,0.9538124121924714,0.9170809795440965,0.8643830133348192,0.827923517666088,0.8085365318964928,0.7975189521879155,0.794243933929498,0.7904805512294872,0.7974768269325345,0.7965459487858105,0.7975545297849712,0.8037657945038529,0.8104589088759752,0.8340828231565152,0.8547989185680746,0.8917144695515357,0.9267820559872898,0.9644189542355696,1.0162899017820486,1.0483247978930978,1.0752876922983625,1.0964972542270441,1.104564801743651,1.1114393469529362,1.0850408337350326,1.0738796169403395,1.0749750457987237,1.0791280074739913,1.1020632997621296,1.1106777848884626,1.1169541200098745,1.1207777984909582,1.1214055657753947,1.0831665086241324,1.0689897994332422,1.073755900599811,1.105336217823027,1.122294713600067,1.085049601535548,1.0513979589742242,1.0495109104182958,1.0427131154795082,1.0427159110694697,1.0303572680963946,1.0543060615761766,1.07189969505149,1.06353461817331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0059_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0104996032644475,1.0432125743513316,1.045892875424619,1.0029528739678242,0.9888264194302858,0.9890495937140465,0.9794781974326765,0.9740335857805573,0.9772825200941837,0.9896547239689881,0.9908276836981617,1.009163179417089,1.0431301638385402,1.0818117058406664,1.1301487031456003,1.1440793146871957,1.14084664381373,1.1290645235671122,1.1141065767595364,1.092850550737638,1.0751857059899652,1.0561425472494672,1.0580884371221846,1.0551512759879935,1.0387080569946054,1.0243552810832828,1.0201485896933125,1.006628127808546,0.9687551012977245,0.9225733562827363,0.8755518464140696,0.8402045828089382,0.8239705836134351,0.8317048518284011,0.8326729921138707,0.8324066796835465,0.8380263445158207,0.8443842897941363,0.8466708728956964,0.8455742146898306,0.8388919727790216,0.8322871828600322,0.809900134864897,0.8119894714755883,0.829773920113586,0.8908904451127752,0.9506452777490276,0.9787467509289224,1.0081758085607622,0.9947986206431051,0.9381273228179615,0.8804165411717148,0.8443255429902022,0.8143553365083113,0.7993219770557205,0.8060954170345234,0.8178858028632825,0.8152539000715944,0.8149269676986963,0.8101774441506802,0.8049576734941309,0.8133073295280536,0.8405999024089396,0.8790690663843594,0.913936684338054,0.9574521082891894,1.0010627754325983,1.040127802347817,1.047455569853322,1.0464472928304016,1.0505471433587041,1.0630586818011907,1.068529288622624,1.0691918002545377,1.0702940107550647,1.0827696466078949,1.0844181416654264,1.1107554482233035,1.1216339992725521,1.146664157737231,1.1596580213494678,1.157043426429432,1.1361804975697798,1.1125236346507659,1.0954476270571192,1.0885494588078959,1.0769713734515107,1.018235365594769,1.0018869741811436,1.0026876858174298,1.0129784926066685,0.9965485919029704,0.9868541269632576,1.0110387591414618,1.0069808336264883,1.0032951400770853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0060_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0015739524016753,1.0234063988634083,1.0064743862910694,0.9673551869666875,0.9329652224919709,0.9387142357917779,0.9245661535994305,0.9445269345670818,0.9972314312806297,1.0585163878113264,1.0846773935200706,1.0819489844228949,1.0555976627631334,1.0419839929383319,1.046911629676557,1.0403013326666066,1.0270316000143522,1.0102667023972223,1.0136219747018456,1.0370882371206616,1.0609704789745726,1.066899367660894,1.086007289587956,1.0802220102762348,1.059071439208311,1.0334073518873876,0.9953395247130752,0.9465042961139465,0.8741235036149958,0.8128905541792122,0.7680991449699839,0.7520975366889995,0.7491211105850692,0.7521884532955305,0.7276599183829273,0.7227018540216797,0.733698272928758,0.751570297546189,0.7618730055626325,0.7814633437068356,0.7898108845197825,0.8217628707125253,0.8409290768256771,0.872998412119836,0.9036691800924102,0.9259348966765484,0.9054285243964513,0.8955749678525401,0.8956261860865167,0.8803941334232693,0.8592708339733561,0.8278927333400055,0.8068845910686434,0.7848784019992986,0.7509652159168778,0.7450337406829901,0.7249810529950758,0.7067816158034534,0.6667053760705873,0.6316273593908045,0.633740348662064,0.6401772761495029,0.6661074409229408,0.6918758234526544,0.7198806492943355,0.7651500958691231,0.8198508126964775,0.880422046699242,0.9328920423379627,0.9708591247803918,1.0201419649173347,1.0558690242936215,1.0694829312775267,1.0568817772657155,1.047589229810153,1.0214710530372775,0.9961069462245059,0.978776715265081,1.0012517943060724,1.034856676562101,1.0350593608476908,1.0465950504416006,1.0566472003220626,1.0376879751189887,1.0385405167990476,1.022870834608037,0.9759240540010977,0.9604457168551432,0.9859487136211749,0.996641079610582,0.9659800224157615,0.9330668344752153,0.9279089231721915,0.9532793989719757,0.9567180687563225,0.9566330734603812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0061_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9980998138895653,1.0327391668757908,1.021638091111492,0.9933709821764319,0.9818934649522446,0.9805397739334887,0.9565414729575442,0.9510154884185837,0.9726363005295695,1.018249484429564,1.0346445231658663,1.0558255336724431,1.0924424126890633,1.1048332690213425,1.120695588880937,1.1053544868311274,1.093994086273011,1.085476087966019,1.0698079208228728,1.0681203590229857,1.0695849215136897,1.0776617726611382,1.1051769567295089,1.1196336170624606,1.1220034423354273,1.1169758470359334,1.1136117615310812,1.0977044345031095,1.0719976985783366,1.0274724643673598,0.9768598201823195,0.9452432888446785,0.9347268571670986,0.94073250168065,0.9338405015470879,0.9304207987959469,0.9220094912350588,0.9187983214743537,0.9211224557880531,0.9440298743863971,0.9566814255155099,0.9837413311688111,0.9968488892440863,1.0140908396349222,1.0401879067901254,1.0703574540575427,1.081701635191129,1.0751934349678711,1.0334872854463584,1.027184068934499,1.0103237085930767,0.9662047796087054,0.9469839956569323,0.9420393258479742,0.9255932746508425,0.921276797027558,0.9015335883416705,0.8826864482894997,0.8612453482198479,0.8541220576910982,0.8565800092971839,0.8433414815593777,0.8542619878453048,0.8825261354694477,0.9005455237033987,0.9621189154790956,1.023370541924229,1.0714284770351359,1.1056761549453145,1.112763203363594,1.1221537663589622,1.113008632293579,1.0930204049110117,1.07697874606614,1.0648112501820348,1.0511980545078676,1.0426390705305895,1.0647425040294767,1.086108441070706,1.1054324339762103,1.105218493644311,1.1006096232485842,1.0885753385647596,1.0829307272977264,1.0684579563286212,1.0550504110766115,1.015623397947459,0.9865869502527062,0.9932737421552511,0.992316828366672,0.9944454773431309,0.9664822349005494,0.9884582373560501,0.9933910032512944,0.9953896872718091,0.9685366942853052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0061_MR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9995031115569524,1.0312301045230765,1.0178628798395057,0.9936818007512016,0.9637759218225082,0.9616083181708108,0.9430813802800773,0.9451732114634839,0.9730742483799675,1.0068184969843708,1.0220057490695507,1.0403447803954193,1.0803406082855642,1.0929950227934098,1.1095258746411667,1.0908509155565027,1.0903792870677302,1.076987905635415,1.0676302123398962,1.068631791926126,1.0675827245970577,1.0717511062939442,1.1129742823169533,1.120843702619695,1.1219540235163254,1.1197717496365323,1.1151511047360942,1.0933475340107301,1.067829417813006,1.0250924572320683,0.9781696500614316,0.9521323753817558,0.9322885839490356,0.936600808516869,0.9316281285662854,0.9248742262485496,0.9146249285268221,0.905469991086414,0.9048088610749728,0.9248830349830027,0.9368632487691553,0.9626143115777722,0.9748129122153022,1.0053836836943126,1.0321817997554257,1.0553509033226571,1.0724659384250967,1.053531888514209,1.0234440581424544,1.0174527510964055,1.0032164531746126,0.9574378922082205,0.9342625486427442,0.9316680904135929,0.9149395723883549,0.9080051894643812,0.8879405807368759,0.864334169067357,0.8416014982610737,0.8379999269814742,0.8393234804180634,0.8313068393907088,0.8443357644686758,0.8764835701652252,0.8943306577202257,0.9514259335537948,1.0164864751883835,1.066497125646062,1.0984925007412685,1.104261906468939,1.1160500928004262,1.1066937605058904,1.0901057654992325,1.0777221909198391,1.0674004724649369,1.0504644887396455,1.0397585206326652,1.0566452046605468,1.0795066329878276,1.0983859975017423,1.1023161851398897,1.0925246714971069,1.0829521476739186,1.0728547458878643,1.0637511858981825,1.0533470969949437,1.0157983822502585,0.9833843658306795,0.9854526618603182,0.9900851164554363,0.9946972979116223,0.9612537293101281,0.9852652563107026,0.9927937834352203,0.9921731480659619,0.9718414856768439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0062_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9413824782532745,0.9661151289700951,0.9636589463960689,0.9718152212090551,0.9780332363088668,0.990985176576687,0.9837475664953919,0.987731874237837,0.9999833791255979,1.0576612878457108,1.0797403359775668,1.085197298466975,1.085264302793563,1.069974484363607,1.0611940724315874,1.0618720514978066,1.0759459384142542,1.0745226857850878,1.0779581226215742,1.0912711147677154,1.0989784955888762,1.0919592584558642,1.0924826038768378,1.078274225180298,1.0669774740286209,1.0343741216526274,0.9945105792462113,0.9490791480877979,0.90101383642258,0.8479397578244935,0.8061287088081996,0.7751180718383547,0.764191651298392,0.7377222837969222,0.7284849058866599,0.7333232318200348,0.7506304186464307,0.7703337933629602,0.7771782358585245,0.776443671393832,0.7706824826674741,0.7777713736392011,0.7894527760602682,0.8108876631359975,0.855795004769147,0.9226316790002377,0.9600293180275413,0.9677399824628388,0.9555157598727205,0.9576003610685062,0.9649119985670525,0.9253115578314427,0.8616496155137495,0.8092941944720412,0.7781007253478253,0.7664591690257836,0.7626713451057245,0.760445122063292,0.7528937976069584,0.729041267949844,0.7158720915312999,0.7080478853932896,0.7267798425862211,0.7533270581233785,0.7940503249186482,0.8519824563758451,0.9084647110887966,0.9625525439277576,1.0012179591550516,1.032851355772106,1.05700574061988,1.0756019953632157,1.0829117809025126,1.0736486564644545,1.072433201515999,1.08305679953664,1.0906460592111005,1.1134030615152808,1.1332324448264164,1.1632470532618717,1.1689726327444376,1.141432226665598,1.1112096671141536,1.0846461496953783,1.078975308203707,1.0841909723605048,1.0621949447426322,1.038291949220673,1.0416286232986267,1.0419162582759969,1.0345733921301814,0.99817517934648,0.9927932497518486,1.0199294003948798,1.0345773647123997,1.0253689095287046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0063_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9878081448363075,1.035353940536874,1.0050864656463558,0.959174849939984,0.9412969989781821,0.9526222609268697,0.9616077820704435,0.9554296612169885,1.002879352674254,1.0179072452575606,1.0234528979893682,1.0098153116168087,1.0114908361613613,1.0125783290938304,1.0364534640362904,1.0406828265447006,1.0460438889077257,1.0380771221880336,1.0473996312709266,1.065063826515938,1.077746805093966,1.060081275569033,1.0732191935030704,1.0696669784557231,1.058756626546827,1.0234886370862593,1.0173469466074037,0.9703956368591113,0.9154334908127115,0.8436412129507271,0.7916847693400834,0.7642592736289442,0.7431339426914032,0.7465258376462766,0.7538817782788712,0.7653005917006165,0.7769415044063079,0.80533202847526,0.8176288860286726,0.8292306401636707,0.8167226153364611,0.8127915569191231,0.8003177523813056,0.8269036877619416,0.8549244015505574,0.911202295690028,0.9612518430334582,0.9557084268680726,0.9586330205661097,0.9446697955547095,0.9023149510560254,0.8616905511691757,0.832163125607127,0.8196961088089867,0.8153350535519613,0.8340656651338431,0.8365786034558743,0.8311832349347755,0.801759520809201,0.7802820031776572,0.7680322229330033,0.7604852281297086,0.7706674653746481,0.8182314259619803,0.8478683447794011,0.9067306553488468,0.9608060913223051,1.0001007500666619,1.0400122319312277,1.060016482878357,1.0666087001689086,1.0802981866893413,1.0890793635004568,1.091723163666036,1.0901827295890867,1.092523093548717,1.082508152533526,1.078492811580229,1.0786268127484966,1.0772165498131117,1.0687135979591909,1.0669508536591032,1.0636229563923,1.0560059858309352,1.0593754481337077,1.0471953427430771,1.0173507997050741,0.9820267536860302,0.9791814829224057,0.9853053383637039,0.9752074560152321,0.9520138095219728,0.9516770055392765,0.9604306085874,0.9489857919126321,0.9452132477755371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0064_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8529071493405553,0.8482989596029435,0.8136053936059899,0.8132189426697163,0.8080639354423258,0.8424656153834837,0.8675789855593197,0.9048522187967128,0.9495969693735067,0.9842985150331193,1.008729877633438,1.0284220770848898,1.0339081758005626,1.0203475557410844,1.0163848231769912,1.0151513642842955,1.0232346489027349,1.0352931566085237,1.0480115136115462,1.0621496320099644,1.0749235979555942,1.0554690196861478,1.0580318418478802,1.039891791829739,1.0114535161483826,0.9829532822047328,0.9494805218864675,0.9154568649792729,0.8676771868669871,0.8240553286463909,0.7879394061122695,0.7465980038332716,0.7124824344315586,0.6724737036254057,0.6275246222217339,0.5928327423665896,0.5981806763772242,0.6344327272699016,0.6822803900307222,0.7026444553282446,0.7161072462868576,0.7699574688670942,0.8095063235579371,0.8581504195980455,0.9064703304723712,0.9284600973096175,0.865574925699245,0.8598246769420739,0.8983632878373933,0.8767378267510668,0.8204771233025023,0.7688884207795832,0.7473935744296468,0.7231816117796475,0.7141003878350053,0.6943665982553141,0.681470292324362,0.6628376798264514,0.614606724617856,0.600392958014601,0.6177391641487733,0.6534813532410395,0.7047120514119559,0.7232872831833107,0.7236718348040231,0.735350060195349,0.7658077407379139,0.8247316903352959,0.8985375141957405,0.9717972556029126,1.040376177996469,1.0778884662026154,1.0997788358434881,1.099594559448469,1.0849997886340057,1.0811583194947303,1.0804467839512655,1.0418771590757179,1.0355290693477652,1.0454548838227222,1.0327486235239411,1.024859060538769,1.0179984366590706,1.0124463878252372,1.0232931527974494,1.033448441955821,1.0081651975194623,0.9867993261074746,0.9862964954966292,0.9846106725406061,0.9732368138632085,0.9485303960972998,0.9606427404960509,0.9796782081050308,0.9768370417005601,0.981535113405341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0065_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8781997337974489,0.9389694952752095,0.9646462430345436,0.9896115452788785,0.9907949076888777,1.0052436553192903,0.9868491693645006,0.9727983969683471,1.0049470961530642,1.0303419077000295,1.059150554397296,1.067065723959265,1.0804575551997642,1.1007664289517352,1.097719715055451,1.0835092818642527,1.0685274747435507,1.042175873306831,1.0386140677490592,1.0382653291367512,1.04214769135066,1.0209434295833306,0.9685012535944647,0.8818316901091421,0.783648627142083,0.7094104938537392,0.6771436183611828,0.6490996388424216,0.611150436766075,0.5687723956583317,0.5543046937746086,0.5590262345452284,0.5854825958777022,0.5918518321386315,0.598756163149984,0.6048533972726269,0.6112779692090139,0.6281255026691094,0.6570654296741572,0.7130375582973324,0.7430619759964663,0.7538097894725012,0.7487032099594124,0.7625837347063987,0.8017093822950604,0.8600107378614722,0.8781894863174095,0.8779071689542417,0.9026519240938455,0.9173809769428567,0.9144959297582113,0.8603512248306805,0.7956829523177175,0.7445245703309725,0.7045035918649445,0.6681628560444253,0.6116794269740051,0.5704307303495091,0.5372515886395737,0.5271027646469715,0.5214126035083401,0.514546590260322,0.5142265382586476,0.5171720600107999,0.534871880748071,0.5629223032526189,0.6049961883821627,0.6635707852809197,0.7373288526153704,0.8002856653449544,0.881450206941038,0.9703680554933352,1.0489736079947671,1.0938813254936195,1.1036794802987977,1.0889609517006613,1.078069242278888,1.0660521458248937,1.0864090316560988,1.1166372086652965,1.1309256227720552,1.1358043050619893,1.1346945631018726,1.1018739738705559,1.072330225470545,1.0258684760969168,0.9794729444437763,0.9630968304009278,0.9493941685593712,0.9735808317377637,0.9733463143166887,0.9584275637529472,0.9957172467430893,0.998895502987268,0.9928757878682527,0.9544244359195873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OAS1_0066_MR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9677679527534064,0.9995570819311765,1.013746948384155,1.0101607475465393,1.006806020848872,1.0193207402515283,0.9697897349420073,0.9415800619549106,0.960728937553026,0.9711941857070139,1.0086539913324843,1.0152265414843769,1.0491373817458765,1.081629250244005,1.118508704776839,1.1342705506766781,1.1357865255864177,1.1188410811310747,1.1043155763514996,1.0924412788728455,1.0749347302021095,1.0901999888980007,1.1035490091445632,1.117789895859877,1.1249114226251868,1.1127108107853212,1.099649033429779,1.0474849501957735,0.9668385854403204,0.8957996513070274,0.8585209697887407,0.8302984187609541,0.7948889010431607,0.7599188671924301,0.7230586842091038,0.6928905834012508,0.6794918588088059,0.6831811106264688,0.7037588336991449,0.7193121362931035,0.7387928552887512,0.7651502247106108,0.7831671363115837,0.8056388070443261,0.8559009544045065,0.914549841527967,0.964594625132127,1.001932745737073,1.0402028681533348,1.0634235421659448,1.0203660772341803,0.942043376100087,0.8779564709983546,0.840943048181351,0.8167760744619809,0.808264411547872,0.7856903404525274,0.7683369491834636,0.7438784377994835,0.7280147627429776,0.7297374516667445,0.7490552116076946,0.7744419936787519,0.8112497220043032,0.8496550978247435,0.8804458705719115,0.9307872151050558,0.9909019472803661,1.0410033833178718,1.0737496309944952,1.0877545187523268,1.0905966807860747,1.0957390581967499,1.0962974886698762,1.0846769690111953,1.063519550403025,1.0234221673237585,1.0210284766713413,1.0179062967333723,1.065205800284543,1.0927336766454279,1.0953667821239124,1.072022279118746,1.0460001028496284,1.0482334101141597,1.056387167845047,1.023108138864984,1.0003780165233846,0.9641456447905087,0.9672555050712782,0.9724145421910119,0.962819256744053,0.967974349358184,0.9848226047224067,0.9809979042904892,0.9724951616017322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
